timestamps,open,high,low,close,volume,amount
2025-01-02 09:35:00,27.4535672000,27.8588571200,27.4342676800,27.7913088000,4347000,124956720.0000
2025-01-02 09:40:00,27.7913088000,27.8395576000,27.5983136000,27.6272628800,3015900,86707504.0000
2025-01-02 09:45:00,27.6272628800,27.6272628800,27.2509222400,27.2509222400,2778300,78793024.0000
2025-01-02 09:50:00,27.2509222400,27.2509222400,27.0193280000,27.1158256000,4503800,126627904.0000
2025-01-02 09:55:00,27.1254753600,27.1930236800,27.0675768000,27.1351251200,1845000,51847936.0000
2025-01-02 10:00:00,27.1447748800,27.2991710400,27.1351251200,27.1447748800,1335200,37628704.0000
2025-01-02 10:05:00,27.1254753600,27.1447748800,27.0193280000,27.0965260800,3227900,90553440.0000
2025-01-02 10:10:00,27.0965260800,27.3088208000,27.0965260800,27.3088208000,817200,23042300.0000
2025-01-02 10:15:00,27.3088208000,27.3377700800,27.2509222400,27.3088208000,674600,19076738.0000
2025-01-02 10:20:00,27.3088208000,27.3184705600,27.1930236800,27.3088208000,602300,17011258.0000
2025-01-02 10:25:00,27.3088208000,27.4053184000,27.2219729600,27.2509222400,729200,20660490.0000
2025-01-02 10:30:00,27.2702217600,27.4342676800,27.2702217600,27.4342676800,694900,19702842.0000
2025-01-02 10:35:00,27.4246179200,27.5404150400,27.4246179200,27.5404150400,1116300,31795006.0000
2025-01-02 10:40:00,27.5404150400,27.8106083200,27.5404150400,27.8106083200,2417700,69328902.0000
2025-01-02 10:45:00,27.8299078400,27.8492073600,27.6369126400,27.6658619200,1492200,42938560.0000
2025-01-02 10:50:00,27.6658619200,27.8395576000,27.6658619200,27.8202580800,1124400,32345796.0000
2025-01-02 10:55:00,27.8299078400,28.0132532800,27.8299078400,27.9071059200,3216400,93082300.0000
2025-01-02 11:00:00,27.8781566400,27.9264054400,27.8106083200,27.8106083200,716600,20696128.0000
2025-01-02 11:05:00,27.8009585600,27.8009585600,27.7430600000,27.7816590400,433100,12467328.0000
2025-01-02 11:10:00,27.7913088000,27.8878064000,27.7623595200,27.8878064000,628500,18119552.0000
2025-01-02 11:15:00,27.8781566400,27.8781566400,27.7334102400,27.7816590400,552000,15887744.0000
2025-01-02 11:20:00,27.7816590400,27.8009585600,27.7334102400,27.7430600000,384200,11056384.0000
2025-01-02 11:25:00,27.7430600000,27.7720092800,27.7237604800,27.7334102400,382600,11000128.0000
2025-01-02 11:30:00,27.7334102400,27.7623595200,27.6658619200,27.7430600000,1342500,38557760.0000
2025-01-02 13:05:00,27.7430600000,27.8395576000,27.7430600000,27.8009585600,980100,28237056.0000
2025-01-02 13:10:00,27.8009585600,27.8106083200,27.7044609600,27.7141107200,458900,13198080.0000
2025-01-02 13:15:00,27.7044609600,27.7044609600,27.6465624000,27.6658619200,808000,23169797.0000
2025-01-02 13:20:00,27.6658619200,27.7816590400,27.6658619200,27.7430600000,892000,25644147.0000
2025-01-02 13:25:00,27.7430600000,27.7527097600,27.6658619200,27.6755116800,507900,14582280.0000
2025-01-02 13:30:00,27.6755116800,27.7044609600,27.6176131200,27.6658619200,558100,15996283.0000
2025-01-02 13:35:00,27.6562121600,27.6851614400,27.6176131200,27.6176131200,520800,14921732.0000
2025-01-02 13:40:00,27.6176131200,27.6272628800,27.5500648000,27.5693643200,723200,20680830.0000
2025-01-02 13:45:00,27.5693643200,27.5790140800,27.4246179200,27.4439174400,793300,22604297.0000
2025-01-02 13:50:00,27.4439174400,27.4632169600,27.3667193600,27.3763691200,770100,21871478.0000
2025-01-02 13:55:00,27.3763691200,27.3956686400,27.3184705600,27.3281203200,713100,20215420.0000
2025-01-02 14:00:00,27.3281203200,27.3956686400,27.3184705600,27.3860188800,705500,19994756.0000
2025-01-02 14:05:00,27.3860188800,27.3860188800,27.3088208000,27.3763691200,546600,15487108.0000
2025-01-02 14:10:00,27.3763691200,27.3763691200,27.2605720000,27.2702217600,463600,13113344.0000
2025-01-02 14:15:00,27.2605720000,27.2895212800,27.1930236800,27.1930236800,889600,25106816.0000
2025-01-02 14:20:00,27.1930236800,27.2219729600,27.1351251200,27.2123232000,990600,27893376.0000
2025-01-02 14:25:00,27.2123232000,27.2412724800,27.1640744000,27.2123232000,557300,15707648.0000
2025-01-02 14:30:00,27.2123232000,27.3667193600,27.2026734400,27.3474198400,884200,25013504.0000
2025-01-02 14:35:00,27.3474198400,27.3474198400,27.1737241600,27.2026734400,692800,19558784.0000
2025-01-02 14:40:00,27.2026734400,27.2026734400,27.0965260800,27.1158256000,1403900,39503232.0000
2025-01-02 14:45:00,27.1158256000,27.1833739200,27.1158256000,27.1351251200,852000,23971840.0000
2025-01-02 14:50:00,27.1254753600,27.1544246400,27.0772265600,27.1544246400,1081300,30368896.0000
2025-01-02 14:55:00,27.1544246400,27.2509222400,27.1447748800,27.2123232000,923400,26031616.0000
2025-01-02 15:00:00,27.2123232000,27.2509222400,27.2123232000,27.2123232000,876700,24731520.0000
2025-01-03 09:35:00,27.1640744000,27.5307652800,27.1447748800,27.3281203200,3631600,102989856.0000
2025-01-03 09:40:00,27.3281203200,27.3956686400,27.1351251200,27.1447748800,1381200,39069504.0000
2025-01-03 09:45:00,27.1544246400,27.1930236800,27.0772265600,27.1447748800,1475500,41443248.0000
2025-01-03 09:50:00,27.1447748800,27.1833739200,26.9421299200,26.9710792000,2429300,68114496.0000
2025-01-03 09:55:00,26.9710792000,26.9903787200,26.8649318400,26.8649318400,1998100,55754576.0000
2025-01-03 10:00:00,26.8649318400,26.8649318400,26.5850888000,26.6815864000,3097000,85777344.0000
2025-01-03 10:05:00,26.6815864000,26.8359825600,26.6622868800,26.7587844800,1068300,29594688.0000
2025-01-03 10:10:00,26.7587844800,26.8263328000,26.6815864000,26.7877337600,971700,26920096.0000
2025-01-03 10:15:00,26.8166830400,26.9517796800,26.7877337600,26.9421299200,676700,18849952.0000
2025-01-03 10:20:00,26.9131806400,27.0482772800,26.8842313600,27.0096782400,565100,15798912.0000
2025-01-03 10:25:00,27.0096782400,27.2412724800,26.9807289600,27.2123232000,1018500,28652000.0000
2025-01-03 10:30:00,27.2316227200,27.3281203200,27.2026734400,27.2412724800,1211800,34245414.0000
2025-01-03 10:35:00,27.2412724800,27.3667193600,27.2316227200,27.3474198400,1030100,29141430.0000
2025-01-03 10:40:00,27.3377700800,27.3956686400,27.2605720000,27.2702217600,816000,23128452.0000
2025-01-03 10:45:00,27.2702217600,27.3281203200,27.2219729600,27.2219729600,494800,13994308.0000
2025-01-03 10:50:00,27.2219729600,27.2219729600,27.1351251200,27.1351251200,309200,8705396.0000
2025-01-03 10:55:00,27.1544246400,27.1640744000,27.0675768000,27.0675768000,457700,12856328.0000
